-3.07100, 0.92820, 0.24176, 0.15979, 
-3.07100, 0.99960, 0.23999, 0.15823, 
-3.07100, 1.07100, 0.23821, 0.15675, 
-3.07100, 1.14240, 0.23647, 0.15538, 
-3.07100, 1.21380, 0.23484, 0.15416, 
-3.07100, 1.28520, 0.23338, 0.15310, 
-3.07100, 1.35660, 0.23215, 0.15223, 
-3.07100, 1.42800, 0.23121, 0.15156, 
-3.07100, 1.49940, 0.23056, 0.15110, 
-3.07100, 1.57080, 0.23019, 0.15086, 
-3.00040, -1.57080, 0.23019, 0.15086, 
-3.00040, -1.49940, 0.23070, 0.15123, 
-3.00040, -1.42800, 0.23147, 0.15181, 
-3.00040, -1.35660, 0.23255, 0.15260, 
-3.00040, -1.28520, 0.23391, 0.15360, 
-3.00040, -1.21380, 0.23549, 0.15478, 
-3.00040, -1.14240, 0.23725, 0.15613, 
-3.00040, -1.07100, 0.23911, 0.15762, 
-3.00040, -0.99960, 0.24101, 0.15921, 
-3.00040, -0.92820, 0.24288, 0.16090, 
-3.00040, -0.85680, 0.24469, 0.16263, 
-3.00040, -0.78540, 0.24638, 0.16438, 
-3.00040, -0.71400, 0.24795, 0.16612, 
-3.00040, -0.64260, 0.24941, 0.16782, 
-3.00040, -0.57120, 0.25074, 0.16943, 
-3.00040, -0.49980, 0.25192, 0.17094, 
-3.00040, -0.42840, 0.25296, 0.17230, 
-3.00040, -0.35700, 0.25384, 0.17351, 
-3.00040, -0.28560, 0.25455, 0.17453, 
-3.00040, -0.21420, 0.25511, 0.17534, 
-3.00040, -0.14280, 0.25550, 0.17593, 
-3.00040, -0.07140, 0.25572, 0.17629, 
-3.00040, -0.00000, 0.25579, 0.17641, 
-3.00040, 0.07140, 0.25572, 0.17629, 
-3.00040, 0.14280, 0.25550, 0.17593, 
-3.00040, 0.21420, 0.25511, 0.17534, 
-3.00040, 0.28560, 0.25455, 0.17453, 
-3.00040, 0.35700, 0.25384, 0.17351, 
-3.00040, 0.42840, 0.25296, 0.17230, 
-3.00040, 0.49980, 0.25192, 0.17094, 
-3.00040, 0.57120, 0.25074, 0.16943, 
-3.00040, 0.64260, 0.24941, 0.16782, 
-3.00040, 0.71400, 0.24795, 0.16612, 
-3.00040, 0.78540, 0.24638, 0.16438, 
-3.00040, 0.85680, 0.24469, 0.16263, 
-3.00040, 0.92820, 0.24288, 0.16090, 
-3.00040, 0.99960, 0.24101, 0.15921, 
-3.00040, 1.07100, 0.23911, 0.15762, 
-3.00040, 1.14240, 0.23725, 0.15613, 
-3.00040, 1.21380, 0.23549, 0.15478, 
-3.00040, 1.28520, 0.23391, 0.15360, 
-3.00040, 1.35660, 0.23255, 0.15260, 
-3.00040, 1.42800, 0.23147, 0.15181, 
-3.00040, 1.49940, 0.23070, 0.15123, 
-3.00040, 1.57080, 0.23019, 0.15086, 
-2.92980, -1.57080, 0.23019, 0.15086, 
-2.92980, -1.49940, 0.23083, 0.15135, 
-2.92980, -1.42800, 0.23173, 0.15206, 
-2.92980, -1.35660, 0.23294, 0.15298, 
-2.92980, -1.28520, 0.23443, 0.15410, 
-2.92980, -1.21380, 0.23614, 0.15540, 
-2.92980, -1.14240, 0.23802, 0.15687, 
-2.92980, -1.07100, 0.24000, 0.15848, 
-2.92980, -0.99960, 0.24201, 0.16020, 
-2.92980, -0.92820, 0.24400, 0.16199, 
-2.92980, -0.85680, 0.24591, 0.16384, 
-2.92980, -0.78540, 0.24770, 0.16570, 
-2.92980, -0.71400, 0.24936, 0.16754, 
-2.92980, -0.64260, 0.25090, 0.16932, 
-2.92980, -0.57120, 0.25230, 0.17102, 
-2.92980, -0.49980, 0.25356, 0.17260, 
-2.92980, -0.42840, 0.25465, 0.17404, 
-2.92980, -0.35700, 0.25558, 0.17530, 
-2.92980, -0.28560, 0.25634, 0.17637, 
-2.92980, -0.21420, 0.25693, 0.17722, 
-2.92980, -0.14280, 0.25735, 0.17784, 
-2.92980, -0.07140, 0.25759, 0.17822, 
-2.92980, -0.00000, 0.25767, 0.17834, 
-2.92980, 0.07140, 0.25759, 0.17822, 
-2.92980, 0.14280, 0.25735, 0.17784, 
-2.92980, 0.21420, 0.25693, 0.17722, 
-2.92980, 0.28560, 0.25634, 0.17637, 
-2.92980, 0.35700, 0.25558, 0.17530, 
-2.92980, 0.42840, 0.25465, 0.17404, 
-2.92980, 0.49980, 0.25356, 0.17260, 
-2.92980, 0.57120, 0.25230, 0.17102, 
-2.92980, 0.64260, 0.25090, 0.16932, 
-2.92980, 0.71400, 0.24936, 0.16754, 
-2.92980, 0.78540, 0.24770, 0.16570, 
-2.92980, 0.85680, 0.24591, 0.16384, 
-2.92980, 0.92820, 0.24400, 0.16199, 
-2.92980, 0.99960, 0.24201, 0.16020, 
-2.92980, 1.07100, 0.24000, 0.15848, 
-2.92980, 1.14240, 0.23802, 0.15687, 
-2.92980, 1.21380, 0.23614, 0.15540, 
-2.92980, 1.28520, 0.23443, 0.15410, 
-2.92980, 1.35660, 0.23294, 0.15298, 
-2.92980, 1.42800, 0.23173, 0.15206, 
-2.92980, 1.49940, 0.23083, 0.15135, 
-2.92980, 1.57080, 0.23019, 0.15086, 
-2.85920, -1.57080, 0.23019, 0.15086, 
-2.85920, -1.49940, 0.23096, 0.15147, 
-2.85920, -1.42800, 0.23199, 0.15230, 
-2.85920, -1.35660, 0.23333, 0.15334, 
-2.85920, -1.28520, 0.23495, 0.15459, 
-2.85920, -1.21380, 0.23678, 0.15601, 
-2.85920, -1.14240, 0.23878, 0.15760, 
-2.85920, -1.07100, 0.24088, 0.15933, 
-2.85920, -0.99960, 0.24300, 0.16117, 
-2.85920, -0.92820, 0.24510, 0.16308, 
-2.85920, -0.85680, 0.24711, 0.16504, 
-2.85920, -0.78540, 0.24900, 0.16700, 
-2.85920, -0.71400, 0.25075, 0.16894, 
-2.85920, -0.64260, 0.25237, 0.17081, 
-2.85920, -0.57120, 0.25385, 0.17260, 
-2.85920, -0.49980, 0.25517, 0.17426, 
-2.85920, -0.42840, 0.25633, 0.17576, 
-2.85920, -0.35700, 0.25731, 0.17708, 
-2.85920, -0.28560, 0.25811, 0.17820, 
-2.85920, -0.21420, 0.25873, 0.17909, 
-2.85920, -0.14280, 0.25917, 0.17973, 
-2.85920, -0.07140, 0.25942, 0.18013, 
-2.85920, -0.00000, 0.25950, 0.18026, 
-2.85920, 0.07140, 0.25942, 0.18013, 
-2.85920, 0.14280, 0.25917, 0.17973, 
-2.85920, 0.21420, 0.25873, 0.17909, 
-2.85920, 0.28560, 0.25811, 0.17820, 
-2.85920, 0.35700, 0.25731, 0.17708, 
-2.85920, 0.42840, 0.25633, 0.17576, 
-2.85920, 0.49980, 0.25517, 0.17426, 
-2.85920, 0.57120, 0.25385, 0.17260, 
-2.85920, 0.64260, 0.25237, 0.17081, 
-2.85920, 0.71400, 0.25075, 0.16894, 
-2.85920, 0.78540, 0.24900, 0.16700, 
-2.85920, 0.85680, 0.24711, 0.16504, 
-2.85920, 0.92820, 0.24510, 0.16308, 
-2.85920, 0.99960, 0.24300, 0.16117, 
-2.85920, 1.07100, 0.24088, 0.15933, 
-2.85920, 1.14240, 0.23878, 0.15760, 
-2.85920, 1.21380, 0.23678, 0.15601, 
-2.85920, 1.28520, 0.23495, 0.15459, 
-2.85920, 1.35660, 0.23333, 0.15334, 
-2.85920, 1.42800, 0.23199, 0.15230, 
-2.85920, 1.49940, 0.23096, 0.15147, 
-2.85920, 1.57080, 0.23019, 0.15086, 
-2.78860, -1.57080, 0.23019, 0.15086, 
-2.78860, -1.49940, 0.23109, 0.15159, 
-2.78860, -1.42800, 0.23225, 0.15254, 
-2.78860, -1.35660, 0.23371, 0.15370, 
-2.78860, -1.28520, 0.23545, 0.15507, 
-2.78860, -1.21380, 0.23741, 0.15661, 
-2.78860, -1.14240, 0.23953, 0.15832, 
-2.78860, -1.07100, 0.24174, 0.16017, 
-2.78860, -0.99960, 0.24398, 0.16212, 
-2.78860, -0.92820, 0.24618, 0.16415, 
-2.78860, -0.85680, 0.24829, 0.16621, 
-2.78860, -0.78540, 0.25027, 0.16828, 
-2.78860, -0.71400, 0.25211, 0.17031, 
-2.78860, -0.64260, 0.25382, 0.17228, 
-2.78860, -0.57120, 0.25537, 0.17415, 
-2.78860, -0.49980, 0.25676, 0.17589, 
-2.78860, -0.42840, 0.25797, 0.17746, 
-2.78860, -0.35700, 0.25901, 0.17884, 
-2.78860, -0.28560, 0.25985, 0.18000, 
-2.78860, -0.21420, 0.26050, 0.18093, 
-2.78860, -0.14280, 0.26096, 0.18160, 
-2.78860, -0.07140, 0.26123, 0.18201, 
-2.78860, -0.00000, 0.26132, 0.18215, 
-2.78860, 0.07140, 0.26123, 0.18201, 
-2.78860, 0.14280, 0.26096, 0.18160, 
-2.78860, 0.21420, 0.26050, 0.18093, 
-2.78860, 0.28560, 0.25985, 0.18000, 
-2.78860, 0.35700, 0.25901, 0.17884, 
-2.78860, 0.42840, 0.25797, 0.17746, 
-2.78860, 0.49980, 0.25676, 0.17589, 
-2.78860, 0.57120, 0.25537, 0.17415, 
-2.78860, 0.64260, 0.25382, 0.17228, 
-2.78860, 0.71400, 0.25211, 0.17031, 
-2.78860, 0.78540, 0.25027, 0.16828, 
-2.78860, 0.85680, 0.24829, 0.16621, 
-2.78860, 0.92820, 0.24618, 0.16415, 
-2.78860, 0.99960, 0.24398, 0.16212, 
-2.78860, 1.07100, 0.24174, 0.16017, 
-2.78860, 1.14240, 0.23953, 0.15832, 
-2.78860, 1.21380, 0.23741, 0.15661, 
-2.78860, 1.28520, 0.23545, 0.15507, 
-2.78860, 1.35660, 0.23371, 0.15370, 
-2.78860, 1.42800, 0.23225, 0.15254, 
-2.78860, 1.49940, 0.23109, 0.15159, 
-2.78860, 1.57080, 0.23019, 0.15086, 
-2.71801, -1.57080, 0.23019, 0.15086, 
-2.71801, -1.49940, 0.23121, 0.15171, 
-2.71801, -1.42800, 0.23250, 0.15277, 
-2.71801, -1.35660, 0.23409, 0.15405, 
-2.71801, -1.28520, 0.23595, 0.15554, 
-2.71801, -1.21380, 0.23802, 0.15720, 
-2.71801, -1.14240, 0.24026, 0.15903, 
-2.71801, -1.07100, 0.24258, 0.16099, 
-2.71801, -0.99960, 0.24493, 0.16306, 
-2.71801, -0.92820, 0.24724, 0.16519, 
-2.71801, -0.85680, 0.24944, 0.16736, 
-2.71801, -0.78540, 0.25152, 0.16953, 
-2.71801, -0.71400, 0.25345, 0.17166, 
-2.71801, -0.64260, 0.25523, 0.17372, 
-2.71801, -0.57120, 0.25686, 0.17567, 
-2.71801, -0.49980, 0.25831, 0.17748, 
-2.71801, -0.42840, 0.25958, 0.17912, 
-2.71801, -0.35700, 0.26066, 0.18056, 
-2.71801, -0.28560, 0.26155, 0.18177, 
-2.71801, -0.21420, 0.26223, 0.18273, 
-2.71801, -0.14280, 0.26272, 0.18343, 
-2.71801, -0.07140, 0.26301, 0.18386, 
-2.71801, -0.00000, 0.26310, 0.18400, 
-2.71801, 0.07140, 0.26301, 0.18386, 
-2.71801, 0.14280, 0.26272, 0.18343, 
-2.71801, 0.21420, 0.26223, 0.18273, 
-2.71801, 0.28560, 0.26155, 0.18177, 
-2.71801, 0.35700, 0.26066, 0.18056, 
-2.71801, 0.42840, 0.25958, 0.17912, 
-2.71801, 0.49980, 0.25831, 0.17748, 
-2.71801, 0.57120, 0.25686, 0.17567, 
-2.71801, 0.64260, 0.25523, 0.17372, 
-2.71801, 0.71400, 0.25345, 0.17166, 
-2.71801, 0.78540, 0.25152, 0.16953, 
-2.71801, 0.85680, 0.24944, 0.16736, 
-2.71801, 0.92820, 0.24724, 0.16519, 
-2.71801, 0.99960, 0.24493, 0.16306, 
-2.71801, 1.07100, 0.24258, 0.16099, 
-2.71801, 1.14240, 0.24026, 0.15903, 
-2.71801, 1.21380, 0.23802, 0.15720, 
-2.71801, 1.28520, 0.23595, 0.15554, 
-2.71801, 1.35660, 0.23409, 0.15405, 
-2.71801, 1.42800, 0.23250, 0.15277, 
-2.71801, 1.49940, 0.23121, 0.15171, 
-2.71801, 1.57080, 0.23019, 0.15086, 
-2.64741, -1.57080, 0.23019, 0.15086, 
-2.64741, -1.49940, 0.23133, 0.15182, 
-2.64741, -1.42800, 0.23274, 0.15300, 
-2.64741, -1.35660, 0.23445, 0.15440, 
-2.64741, -1.28520, 0.23643, 0.15599, 
-2.64741, -1.21380, 0.23862, 0.15777, 
-2.64741, -1.14240, 0.24097, 0.15971, 
-2.64741, -1.07100, 0.24340, 0.16179, 
-2.64741, -0.99960, 0.24585, 0.16396, 
-2.64741, -0.92820, 0.24826, 0.16621, 
-2.64741, -0.85680, 0.25056, 0.16848, 
-2.64741, -0.78540, 0.25273, 0.17075, 
-2.64741, -0.71400, 0.25474, 0.17298, 
-2.64741, -0.64260, 0.25660, 0.17513, 
-2.64741, -0.57120, 0.25830, 0.17716, 
-2.64741, -0.49980, 0.25982, 0.17904, 
-2.64741, -0.42840, 0.26115, 0.18074, 
-2.64741, -0.35700, 0.26227, 0.18224, 
-2.64741, -0.28560, 0.26320, 0.18349, 
-2.64741, -0.21420, 0.26391, 0.18449, 
-2.64741, -0.14280, 0.26442, 0.18522, 
-2.64741, -0.07140, 0.26472, 0.18566, 
-2.64741, -0.00000, 0.26482, 0.18581, 
-2.64741, 0.07140, 0.26472, 0.18566, 
-2.64741, 0.14280, 0.26442, 0.18522, 
-2.64741, 0.21420, 0.26391, 0.18449, 
-2.64741, 0.28560, 0.26320, 0.18349, 
-2.64741, 0.35700, 0.26227, 0.18224, 
-2.64741, 0.42840, 0.26115, 0.18074, 
-2.64741, 0.49980, 0.25982, 0.17904, 
-2.64741, 0.57120, 0.25830, 0.17716, 
-2.64741, 0.64260, 0.25660, 0.17513, 
-2.64741, 0.71400, 0.25474, 0.17298, 
-2.64741, 0.78540, 0.25273, 0.17075, 
-2.64741, 0.85680, 0.25056, 0.16848, 
-2.64741, 0.92820, 0.24826, 0.16621, 
-2.64741, 0.99960, 0.24585, 0.16396, 
-2.64741, 1.07100, 0.24340, 0.16179, 
-2.64741, 1.14240, 0.24097, 0.15971, 
-2.64741, 1.21380, 0.23862, 0.15777, 
-2.64741, 1.28520, 0.23643, 0.15599, 
-2.64741, 1.35660, 0.23445, 0.15440, 
-2.64741, 1.42800, 0.23274, 0.15300, 
-2.64741, 1.49940, 0.23133, 0.15182, 
-2.64741, 1.57080, 0.23019, 0.15086, 
-2.57681, -1.57080, 0.23019, 0.15086, 
-2.57681, -1.49940, 0.23145, 0.15193, 
-2.57681, -1.42800, 0.23297, 0.15322, 
-2.57681, -1.35660, 0.23479, 0.15472, 
-2.57681, -1.28520, 0.23689, 0.15643, 
-2.57681, -1.21380, 0.23919, 0.15832, 
-2.57681, -1.14240, 0.24165, 0.16037, 
-2.57681, -1.07100, 0.24419, 0.16256, 
-2.57681, -0.99960, 0.24674, 0.16484, 
-2.57681, -0.92820, 0.24925, 0.16719, 
-2.57681, -0.85680, 0.25164, 0.16957, 
-2.57681, -0.78540, 0.25390, 0.17193, 
-2.57681, -0.71400, 0.25599, 0.17425, 
-2.57681, -0.64260, 0.25793, 0.17648, 
-2.57681, -0.57120, 0.25970, 0.17859, 
-2.57681, -0.49980, 0.26128, 0.18055, 
-2.57681, -0.42840, 0.26266, 0.18231, 
-2.57681, -0.35700, 0.26383, 0.18386, 
-2.57681, -0.28560, 0.26479, 0.18516, 
-2.57681, -0.21420, 0.26554, 0.18620, 
-2.57681, -0.14280, 0.26607, 0.18695, 
-2.57681, -0.07140, 0.26638, 0.18741, 
-2.57681, -0.00000, 0.26648, 0.18756, 
-2.57681, 0.07140, 0.26638, 0.18741, 
-2.57681, 0.14280, 0.26607, 0.18695, 
-2.57681, 0.21420, 0.26554, 0.18620, 
-2.57681, 0.28560, 0.26479, 0.18516, 
-2.57681, 0.35700, 0.26383, 0.18386, 
-2.57681, 0.42840, 0.26266, 0.18231, 
-2.57681, 0.49980, 0.26128, 0.18055, 
-2.57681, 0.57120, 0.25970, 0.17859, 
-2.57681, 0.64260, 0.25793, 0.17648, 
-2.57681, 0.71400, 0.25599, 0.17425, 
-2.57681, 0.78540, 0.25390, 0.17193, 
-2.57681, 0.85680, 0.25164, 0.16957, 
-2.57681, 0.92820, 0.24925, 0.16719, 
-2.57681, 0.99960, 0.24674, 0.16484, 
-2.57681, 1.07100, 0.24419, 0.16256, 
-2.57681, 1.14240, 0.24165, 0.16037, 
-2.57681, 1.21380, 0.23919, 0.15832, 
-2.57681, 1.28520, 0.23689, 0.15643, 
-2.57681, 1.35660, 0.23479, 0.15472, 
-2.57681, 1.42800, 0.23297, 0.15322, 
-2.57681, 1.49940, 0.23145, 0.15193, 
-2.57681, 1.57080, 0.23019, 0.15086, 
-2.50621, -1.57080, 0.23019, 0.15086, 
-2.50621, -1.49940, 0.23156, 0.15203, 
-2.50621, -1.42800, 0.23319, 0.15343, 
-2.50621, -1.35660, 0.23513, 0.15504, 
-2.50621, -1.28520, 0.23733, 0.15685, 
-2.50621, -1.21380, 0.23974, 0.15885, 
-2.50621, -1.14240, 0.24230, 0.16101, 
-2.50621, -1.07100, 0.24494, 0.16330, 
-2.50621, -0.99960, 0.24759, 0.16568, 
-2.50621, -0.92820, 0.25019, 0.16813, 
-2.50621, -0.85680, 0.25268, 0.17061, 
-2.50621, -0.78540, 0.25502, 0.17307, 
-2.50621, -0.71400, 0.25719, 0.17547, 
-2.50621, -0.64260, 0.25920, 0.17779, 
-2.50621, -0.57120, 0.26103, 0.17997, 
-2.50621, -0.49980, 0.26267, 0.18200, 
-2.50621, -0.42840, 0.26410, 0.18382, 
-2.50621, -0.35700, 0.26532, 0.18542, 
-2.50621, -0.28560, 0.26632, 0.18677, 
-2.50621, -0.21420, 0.26710, 0.18784, 
-2.50621, -0.14280, 0.26765, 0.18862, 
-2.50621, -0.07140, 0.26797, 0.18909, 
-2.50621, -0.00000, 0.26808, 0.18924, 
-2.50621, 0.07140, 0.26797, 0.18909, 
-2.50621, 0.14280, 0.26765, 0.18862, 
-2.50621, 0.21420, 0.26710, 0.18784, 
-2.50621, 0.28560, 0.26632, 0.18677, 
-2.50621, 0.35700, 0.26532, 0.18542, 
-2.50621, 0.42840, 0.26410, 0.18382, 
-2.50621, 0.49980, 0.26267, 0.18200, 
-2.50621, 0.57120, 0.26103, 0.17997, 
-2.50621, 0.64260, 0.25920, 0.17779, 
-2.50621, 0.71400, 0.25719, 0.17547, 
-2.50621, 0.78540, 0.25502, 0.17307, 
-2.50621, 0.85680, 0.25268, 0.17061, 
-2.50621, 0.92820, 0.25019, 0.16813, 
-2.50621, 0.99960, 0.24759, 0.16568, 
-2.50621, 1.07100, 0.24494, 0.16330, 
-2.50621, 1.14240, 0.24230, 0.16101, 
-2.50621, 1.21380, 0.23974, 0.15885, 
-2.50621, 1.28520, 0.23733, 0.15685, 
-2.50621, 1.35660, 0.23513, 0.15504, 
-2.50621, 1.42800, 0.23319, 0.15343, 
-2.50621, 1.49940, 0.23156, 0.15203, 
-2.50621, 1.57080, 0.23019, 0.15086, 
-2.43562, -1.57080, 0.23019, 0.15086, 
-2.43562, -1.49940, 0.23166, 0.15213, 
-2.43562, -1.42800, 0.23340, 0.15363, 
-2.43562, -1.35660, 0.23544, 0.15534, 
-2.43562, -1.28520, 0.23775, 0.15725, 
-2.43562, -1.21380, 0.24026, 0.15935, 
-2.43562, -1.14240, 0.24292, 0.16161, 
-2.43562, -1.07100, 0.24566, 0.16400, 
-2.43562, -0.99960, 0.24840, 0.16649, 
-2.43562, -0.92820, 0.25109, 0.16903, 
-2.43562, -0.85680, 0.25366, 0.17160, 
-2.43562, -0.78540, 0.25608, 0.17415, 
-2.43562, -0.71400, 0.25833, 0.17664, 
-2.43562, -0.64260, 0.26041, 0.17903, 
-2.43562, -0.57120, 0.26230, 0.18129, 
-2.43562, -0.49980, 0.26400, 0.18338, 
-2.43562, -0.42840, 0.26548, 0.18526, 
-2.43562, -0.35700, 0.26674, 0.18691, 
-2.43562, -0.28560, 0.26778, 0.18830, 
-2.43562, -0.21420, 0.26858, 0.18940, 
-2.43562, -0.14280, 0.26915, 0.19020, 
-2.43562, -0.07140, 0.26948, 0.19069, 
-2.43562, -0.00000, 0.26959, 0.19085, 
-2.43562, 0.07140, 0.26948, 0.19069, 
-2.43562, 0.14280, 0.26915, 0.19020, 
-2.43562, 0.21420, 0.26858, 0.18940, 
-2.43562, 0.28560, 0.26778, 0.18830, 
-2.43562, 0.35700, 0.26674, 0.18691, 
-2.43562, 0.42840, 0.26548, 0.18526, 
-2.43562, 0.49980, 0.26400, 0.18338, 
-2.43562, 0.57120, 0.26230, 0.18129, 
-2.43562, 0.64260, 0.26041, 0.17903, 
-2.43562, 0.71400, 0.25833, 0.17664, 
-2.43562, 0.78540, 0.25608, 0.17415, 
-2.43562, 0.85680, 0.25366, 0.17160, 
-2.43562, 0.92820, 0.25109, 0.16903, 
-2.43562, 0.99960, 0.24840, 0.16649, 
-2.43562, 1.07100, 0.24566, 0.16400, 
-2.43562, 1.14240, 0.24292, 0.16161, 
-2.43562, 1.21380, 0.24026, 0.15935, 
-2.43562, 1.28520, 0.23775, 0.15725, 
-2.43562, 1.35660, 0.23544, 0.15534, 
-2.43562, 1.42800, 0.23340, 0.15363, 
-2.43562, 1.49940, 0.23166, 0.15213, 
-2.43562, 1.57080, 0.23019, 0.15086, 
-2.36502, -1.57080, 0.23019, 0.15086, 
-2.36502, -1.49940, 0.23176, 0.15223, 
-2.36502, -1.42800, 0.23360, 0.15381, 
-2.36502, -1.35660, 0.23574, 0.15562, 
-2.36502, -1.28520, 0.23814, 0.15763, 
-2.36502, -1.21380, 0.24075, 0.15982, 
-2.36502, -1.14240, 0.24351, 0.16218, 
-2.36502, -1.07100, 0.24634, 0.16466, 
-2.36502, -0.99960, 0.24917, 0.16724, 
-2.36502, -0.92820, 0.25194, 0.16988, 
-2.36502, -0.85680, 0.25459, 0.17254, 
-2.36502, -0.78540, 0.25708, 0.17517, 
-2.36502, -0.71400, 0.25940, 0.17774, 
-2.36502, -0.64260, 0.26155, 0.18021, 
-2.36502, -0.57120, 0.26350, 0.18254, 
-2.36502, -0.49980, 0.26525, 0.18469, 
-2.36502, -0.42840, 0.26678, 0.18663, 
-2.36502, -0.35700, 0.26808, 0.18832, 
-2.36502, -0.28560, 0.26915, 0.18975, 
-2.36502, -0.21420, 0.26998, 0.19089, 
-2.36502, -0.14280, 0.27057, 0.19171, 
-2.36502, -0.07140, 0.27091, 0.19221, 
-2.36502, -0.00000, 0.27103, 0.19237, 
-2.36502, 0.07140, 0.27091, 0.19221, 
-2.36502, 0.14280, 0.27057, 0.19171, 
-2.36502, 0.21420, 0.26998, 0.19089, 
-2.36502, 0.28560, 0.26915, 0.18975, 
-2.36502, 0.35700, 0.26808, 0.18832, 
-2.36502, 0.42840, 0.26678, 0.18663, 
-2.36502, 0.49980, 0.26525, 0.18469, 
-2.36502, 0.57120, 0.26350, 0.18254, 
-2.36502, 0.64260, 0.26155, 0.18021, 
-2.36502, 0.71400, 0.25940, 0.17774, 
-2.36502, 0.78540, 0.25708, 0.17517, 
-2.36502, 0.85680, 0.25459, 0.17254, 
-2.36502, 0.92820, 0.25194, 0.16988, 
-2.36502, 0.99960, 0.24917, 0.16724, 
-2.36502, 1.07100, 0.24634, 0.16466, 
-2.36502, 1.14240, 0.24351, 0.16218, 
-2.36502, 1.21380, 0.24075, 0.15982, 
-2.36502, 1.28520, 0.23814, 0.15763, 
-2.36502, 1.35660, 0.23574, 0.15562, 
-2.36502, 1.42800, 0.23360, 0.15381, 
